GEOID_tract,total_comp_cost,nonmotorist_comp_cost,GEOID_county,tract_name,pct_nonmotorist_cost,is_baltimore_city
24017851001,50735258.28,14976517.5,24017,Census Tract 8510.01,29.518953894640546,False
24005403402,99654560.46,29411643.24,24005,Census Tract 4034.02,29.513594866343762,False
24033803608,185792375.16,54833568.3,24033,Census Tract 8036.08,29.51335772136969,False
24510280401,54831577.5,16181838.540000001,24510,Census Tract 2804.01,29.511896753289655,True
24015030505,120285898.74,35393599.08,24015,Census Tract 305.05,29.424562189541323,False
24031701222,24049969.02,7076127.239999999,24031,Census Tract 7012.22,29.422604387205148,False
24005450800,59296035.96,17442108.18,24005,Census Tract 4508,29.41530221643504,False
24005404502,35418283.74,10418078.159999998,24005,Census Tract 4045.02,29.414407079906685,False
24033800108,37310816.339999996,10914350.58,24033,Census Tract 8001.08,29.252510801536648,False
24510200600,143154118.79999998,41779395.0,24510,Census Tract 2006,29.184905995174205,True
24005440400,40309075.8,11741612.399999999,24005,Census Tract 4404,29.12895462614402,False
24510270101,22513293.18,6549440.9399999995,24510,Census Tract 2701.01,29.0914389451397,True
24005404900,35534903.04,10324001.52,24005,Census Tract 4049,29.053129843575903,False
24045010101,116996914.44,33854582.16,24045,Census Tract 101.01,28.9363034247897,False
24510120600,98150838.66,28400423.939999998,24510,Census Tract 1206,28.93548779382381,True
24033803612,105228913.86,30392579.7,24033,Census Tract 8036.12,28.882346671785747,False
24033805908,23442889.68,6755437.079999999,24033,Census Tract 8059.08,28.81657155842572,False
24005450100,347607778.14,99970261.02,24005,Census Tract 4501,28.75950059429818,False
24021753002,49385037.24,14191737.84,24021,Census Tract 7530.02,28.736918372727747,False
24033803607,16459319.52,4729391.1,24033,Census Tract 8036.07,28.733819124498044,False
24021751202,20752673.759999998,5952814.56,24021,Census Tract 7512.02,28.684566763988876,False
24031700723,65751564.059999995,18823773.779999997,24031,Census Tract 7007.23,28.628632716360663,False
24003701201,321297.48,91978.74,24003,Census Tract 7012.01,28.62728335124197,False
24033801405,270874090.62,77424152.39999999,24033,Census Tract 8014.05,28.583077924797056,False
24510160300,38580388.559999995,11014704.54,24510,Census Tract 1603,28.550009347028727,True
24005402405,26886067.74,7672753.619999999,24005,Census Tract 4024.05,28.5380282985183,False
24003730403,16051148.82,4569310.619999999,24003,Census Tract 7304.03,28.467187434625004,False
24005420900,36986215.14,10517929.379999999,24005,Census Tract 4209,28.43743091902644,False
24031703302,48333521.879999995,13731713.099999998,24031,Census Tract 7033.02,28.41033006883379,False
24031706005,16096275.719999999,4559340.239999999,24031,Census Tract 7060.05,28.325435767324194,False
24510200200,113049231.11999999,31990741.019999996,24510,Census Tract 2002,28.298061564029855,True
24033807409,137545328.34,38801553.839999996,24033,Census Tract 8074.09,28.210012152565408,False
24510120500,50742102.6,14298168.78,24510,Census Tract 1205,28.178116489796384,True
24510270501,34014433.32,9578748.059999999,24510,Census Tract 2705.01,28.16083387274258,True
24005440701,76119092.28,21431881.8,24005,Census Tract 4407.01,28.155724349896307,False
24033803803,39006477.72,10936632.419999998,24033,Census Tract 8038.03,28.03799024999481,False
24045010605,50643755.82,14197771.98,24045,Census Tract 106.05,28.034595282510782,False
24510260900,40039501.32,11224281.6,24510,Census Tract 2609,28.033020467198966,True
24031700813,17387811.0,4872964.32,24031,Census Tract 7008.13,28.025174186675944,False
24045010300,61827369.66,17323253.64,24045,Census Tract 103,28.018745961964317,False
24031701503,85001482.44,23794622.46,24031,Census Tract 7015.03,27.993185268028604,False
24005402305,175193943.12,48966671.88,24005,Census Tract 4023.05,27.949979895400848,False
24510270805,95095079.1,26573439.06,24510,Census Tract 2708.05,27.94407377489631,True
24031700905,2832716.88,790813.8,24031,Census Tract 7009.05,27.917149277551523,False
24047951200,50880826.08,14191737.84,24047,Census Tract 9512,27.892113657286753,False
24510140100,35228586.95999999,9821451.78,24510,Census Tract 1401,27.879210117486927,True
24005420800,41893445.16,11675348.999999998,24005,Census Tract 4208,27.86915460260991,False
24510090900,123894934.38,34477729.019999996,24510,Census Tract 909,27.828199104777635,True
24510261000,98919162.72,27473639.759999998,24510,Census Tract 2610,27.773829665104145,True
24510271900,77237536.32,21442753.08,24510,Census Tract 2719,27.76208835968216,True
24043010402,163755029.34,45389037.95999999,24043,Census Tract 104.02,27.717645157487038,False
24009860702,76555114.02,21197925.0,24009,Census Tract 8607.02,27.68975694355579,False
24510170300,78125544.0,21608867.699999996,24510,Census Tract 1703,27.65915805975059,True
24031703220,17134668.18,4729391.1,24031,Census Tract 7032.20,27.601299601005753,False
24510151200,68789236.32,18950684.76,24510,Census Tract 1512,27.548909936786465,True
24021750504,80572883.58,22166662.14,24021,Census Tract 7505.04,27.511317896412315,False
24013505203,23216681.88,6373355.9399999995,24013,Census Tract 5052.03,27.451622815620027,False
24510040200,126185813.46,34638789.78,24510,Census Tract 402,27.450621294271127,True
24033802405,56747593.98,15573143.879999999,24033,Census Tract 8024.05,27.44282671347893,False
24031706012,28437220.98,7800937.2,24031,Census Tract 7060.12,27.432136232603135,False
24510150800,55537278.3,15233413.859999998,24510,Census Tract 1508,27.429168886729542,True
24017850801,52128418.86,14285814.479999999,24017,Census Tract 8508.01,27.40504084416421,False
24510250103,98838628.56,27020458.08,24510,Census Tract 2501.03,27.337953261459134,True
24510030100,95626114.92,26131473.9,24510,Census Tract 301,27.32671291922857,True
24005411303,90087322.5,24541714.259999998,24005,Census Tract 4113.03,27.242139713942546,False
24510100100,66214795.5,18022460.4,24510,Census Tract 1001,27.21817724257715,True
24031705100,82321911.0,22399050.24,24031,Census Tract 7051,27.209098972447322,False
24031701101,23480297.82,6385424.22,24031,Census Tract 7011.01,27.194817838132515,False
24033802502,57463299.18,15621416.999999998,24033,Census Tract 8025.02,27.185033269786576,False
24045000400,93690524.34,25274699.1,24045,Census Tract 4,26.97679330759096,False
24510230100,28869431.220000003,7784932.680000001,24510,Census Tract 2301,26.966006433153414,True
24005420301,17350382.7,4641348.6,24005,Census Tract 4203.01,26.75069870360842,False
24031701313,19363595.580000002,5174069.04,24031,Census Tract 7013.13,26.720600616881917,False
24510270702,23953282.919999998,6399330.84,24510,Census Tract 2707.02,26.715882166852477,True
24005401503,24534488.16,6553377.18,24005,Census Tract 4015.03,26.71087791708796,False
24510160100,29397669.84,7842804.4799999995,24510,Census Tract 1601,26.67832016171796,True
24025302802,61183214.82,16314859.259999998,24025,Census Tract 3028.02,26.665580270664172,False
24005421101,49285335.95999999,13123018.44,24005,Census Tract 4211.01,26.626618616642176,False
24031703602,4900075.74,1299397.6800000002,24031,Census Tract 7036.02,26.517910108875174,False
24510010300,31468496.220000003,8281448.279999999,24510,Census Tract 103,26.316631789785596,True
24041960400,79639794.36,20852160.839999996,24041,Census Tract 9604,26.18309226884849,False
24003702402,189430228.26,49373175.6,24003,Census Tract 7024.02,26.064042710350055,False
24027605403,5050645.74,1311465.96,24027,Census Tract 6054.03,25.966302677170145,False
24031700733,137862304.02,35628213.6,24031,Census Tract 7007.33,25.843332485456887,False
24033806900,25295035.5,6507573.66,24033,Census Tract 8069,25.72668324580924,False
24031701602,38161172.699999996,9809383.5,24031,Census Tract 7016.02,25.70514165567035,False
24005403702,121885370.46,31263303.959999997,24005,Census Tract 4037.02,25.649759148297374,False
24033801211,82677036.96,21201861.24,24033,Census Tract 8012.11,25.64419580041031,False
24510160801,24896053.98,6373355.9399999995,24510,Census Tract 1608.01,25.599863918675517,True
24019970600,109597228.02,28052535.419999998,24019,Census Tract 9706,25.59602640212834,False
24031700616,5147644.32,1311465.96,24031,Census Tract 7006.16,25.47701197817024,False
24033801907,201606210.54,51291741.059999995,24033,Census Tract 8019.07,25.44154811630834,False
24045010606,91904116.5,23298350.04,24045,Census Tract 106.06,25.350714339329947,False
24033804700,20505628.08,5178005.279999999,24033,Census Tract 8047,25.251629746714883,False
24031703403,30474407.88,7684821.9,24031,Census Tract 7034.03,25.217296855317933,False
24025301302,35763109.199999996,9018326.52,24025,Census Tract 3013.02,25.216841381341645,False
24031700718,104878982.88,26386531.919999998,24031,Census Tract 7007.18,25.15902728594425,False
24031705000,33004193.04,8299550.699999999,24031,Census Tract 7050,25.146958418105285,False
24015031202,77078235.78,19371841.02,24015,Census Tract 312.02,25.132699034902586,False
24510260501,270423900.18,67892421.24,24510,Census Tract 2605.01,25.10592488119923,True
24031701408,87870817.44,22040576.459999997,24031,Census Tract 7014.08,25.08293094581686,False
24021751002,20701860.48,5184039.42,24021,Census Tract 7510.02,25.041418016551138,False
24510280101,112081449.06,27978044.22,24510,Census Tract 2801.01,24.962243488681747,True
24031702602,11395079.64,2822893.92,24031,Census Tract 7026.02,24.772919621297177,False
24510250206,116826436.44,28918665.72,24510,Census Tract 2502.06,24.753528911114326,True
24013507601,64057659.12,15852078.899999999,24013,Census Tract 5076.01,24.746578500947255,False
24031700727,8391486.6,2072109.06,24031,Census Tract 7007.27,24.69299134672991,False
24027605105,31168589.759999998,7694792.28,24027,Census Tract 6051.05,24.687649775785044,False
24005402306,24839952.48,6126801.66,24005,Census Tract 4023.06,24.665110228906524,False
24031706007,5299592.760000001,1305431.82,24031,Census Tract 7060.07,24.632681776099336,False
24033803601,148600189.07999998,36588949.739999995,24033,Census Tract 8036.01,24.62241129471381,False
24043000700,35414685.18,8713640.879999999,24043,Census Tract 7,24.604597882804047,False
24005491201,73787570.64,18130470.12,24005,Census Tract 4912.01,24.571170947551877,False
24510250207,21031325.279999997,5162000.759999999,24510,Census Tract 2502.07,24.544343693399426,True
24510272005,18920548.08,4641348.6,24510,Census Tract 2720.05,24.53073019013728,True
24043010901,23928590.7,5858737.919999999,24043,Census Tract 109.01,24.484258155663127,False
24027605106,21442008.419999998,5244009.119999999,24027,Census Tract 6051.06,24.45670674724975,False
24031700812,24870840.12,6060797.819999999,24031,Census Tract 7008.12,24.369091638067264,False
24005492101,87805293.66,21377946.24,24005,Census Tract 4921.01,24.346990197173948,False
24510280600,103094567.1,25065947.34,24510,Census Tract 2806,24.313548274262068,True
24033803613,56363927.76,13647606.839999998,24033,Census Tract 8036.13,24.2133708248866,False
24031705800,55504583.82,13373508.959999999,24031,Census Tract 7058,24.094422549622138,False
24005420100,111865205.33999999,26843018.58,24005,Census Tract 4201,23.99586046296887,False
24017850202,21630985.74,5168034.899999999,24017,Census Tract 8502.02,23.891814095384817,False
24510280402,22081134.599999998,5256077.4,24510,Census Tract 2804.02,23.803475207293022,True
24033802803,30774248.82,7322152.319999999,24033,Census Tract 8028.03,23.793114700630404,False
24510271400,14775203.52,3495754.08,24510,Census Tract 2714,23.65960018938541,True
24005400900,30862239.66,7270314.66,24005,Census Tract 4009,23.557313856981434,False
24033805500,28244069.279999997,6651390.059999999,24033,Census Tract 8055,23.549687525762927,False
24003702100,38784448.08,9118680.479999999,24003,Census Tract 7021,23.511177627669362,False
24031703402,27207694.08,6389360.46,24031,Census Tract 7034.02,23.483652974092834,False
24033800516,86087307.6,20204374.68,24033,Census Tract 8005.16,23.469632450208028,False
24031701417,32773130.459999997,7684821.9,24031,Census Tract 7014.17,23.44854395090337,False
24005403401,90496730.52,21197925.0,24005,Census Tract 4034.01,23.423967781151173,False
24510120400,29216341.98,6839543.34,24510,Census Tract 1204,23.409992067733867,True
24027603003,102759448.67999999,24035228.279999997,24027,Census Tract 6030.03,23.389798786141167,False
24025301401,42007727.16,9815417.639999999,24025,Census Tract 3014.01,23.365743170571477,False
24031703216,2693479.3200000003,628635.42,24031,Census Tract 7032.16,23.339158958161224,False
24033803519,69105566.88,16099830.18,24033,Census Tract 8035.19,23.29744318277127,False
24003706102,5585839.5600000005,1299397.6800000002,24003,Census Tract 7061.02,23.262352347262908,False
24031700725,5771077.2,1339538.76,24031,Census Tract 7007.25,23.21124312805935,False
24510020100,25285720.319999997,5852703.779999999,24510,Census Tract 201,23.146280611870658,True
24510080200,90495324.36,20757183.3,24510,Census Tract 802,22.93729918843732,True
24033803528,19910701.439999998,4565374.38,24033,Census Tract 8035.28,22.929249347430325,False
24033800216,33089467.319999997,7584711.12,24033,Census Tract 8002.16,22.921829011782354,False
24027606901,282161500.74,64654734.059999995,24027,Census Tract 6069.01,22.914087815111465,False
24031701409,42553037.52,9733409.28,24031,Census Tract 7014.09,22.87359457106976,False
24027606904,62453628.72,14274647.099999998,24027,Census Tract 6069.04,22.856393443522553,False
24510080302,26008806.6,5934712.14,24510,Census Tract 803.02,22.818087085933424,True
24033802408,25278760.08,5764661.279999999,24033,Census Tract 8024.08,22.804367230657302,False
24031702000,28067983.02,6399330.84,24031,Census Tract 7020,22.79939686239699,False
24027601108,5357134.44,1221325.56,24027,Census Tract 6011.08,22.79811294039505,False
24003750201,30672288.36,6988084.739999999,24003,Census Tract 7502.01,22.783056347087626,False
24031700819,23468972.939999998,5342021.999999999,24031,Census Tract 7008.19,22.76206126981882,False
24031700815,23109304.68,5256077.399999999,24031,Census Tract 7008.15,22.744420365658527,False
24009861004,20094806.34,4569310.619999999,24009,Census Tract 8610.04,22.738764149741986,False
24031701424,22746270.96,5168034.899999999,24031,Census Tract 7014.24,22.72036110485162,False
24005450504,59389825.32,13489624.26,24005,Census Tract 4505.04,22.71369580111774,False
24003730404,33554433.78,7584711.12,24003,Census Tract 7304.04,22.604199402467163,False
24510130400,111154173.48,25064221.139999997,24510,Census Tract 1304,22.54905988258714,True
24031700207,23513346.36,5290184.34,24031,Census Tract 7002.07,22.49864506312661,False
24510151100,76173706.97999999,16975391.58,24510,Census Tract 1511,22.28510630900111,True
24033801600,23665792.5,5262111.539999999,24033,Census Tract 8016,22.23509540193931,False
24017850713,84833242.2,18855125.1,24017,Census Tract 8507.13,22.22610454466398,False
24045010400,104682167.1,23214901.499999996,24045,Census Tract 104,22.17655799752735,False
24033806000,94366021.67999999,20873584.62,24033,Census Tract 8060,22.11980991503848,False
24031700103,117310498.2,25916148.72,24031,Census Tract 7001.03,22.091926227963118,False
24510271300,26553924.18,5862674.159999999,24510,Census Tract 2713,22.078371996014333,True
24005402202,20654368.56,4553306.1,24005,Census Tract 4022.02,22.04524474700281,False
24510250303,94218737.75999999,20755986.299999997,24510,Census Tract 2503.03,22.02957372754343,True
24003751500,155947409.1,34147893.78,24003,Census Tract 7515,21.897057461277182,False
24021750600,29622297.599999998,6473466.72,24021,Census Tract 7506,21.853357924538575,False
24033802404,47689218.36,10412044.02,24033,Census Tract 8024.04,21.833119472415692,False
24005430700,67949292.6,14800432.5,24005,Census Tract 4307,21.78158437516979,False
24033801212,21402606.96,4641348.6,24033,Census Tract 8012.12,21.685903070940657,False
24510271001,17633445.48,3822218.8200000003,24510,Census Tract 2710.01,21.675961310767043,True
24005490900,96116806.8,20817307.98,24005,Census Tract 4909,21.658343294026285,False
24031703206,32658772.86,7070093.1,24031,Census Tract 7032.06,21.64837341043928,False
24033800521,72766213.38,15697131.659999998,24033,Census Tract 8005.21,21.57200564776729,False
24033805700,15306127.2,3293434.62,24033,Census Tract 8057,21.517099505092315,False
24037876001,81915017.94,17588282.04,24037,Census Tract 8760.01,21.47137665633282,False
24003740303,69140738.52,14800432.5,24003,Census Tract 7403.03,21.406240107948445,False
24031701004,14351358.42,3053443.68,24031,Census Tract 7010.04,21.276339079823497,False
24033801210,27325725.84,5770695.42,24033,Census Tract 8012.10,21.118177990180698,False
24021751004,24941216.16,5256077.399999999,24021,Census Tract 7510.04,21.07386170057555,False
24005402404,30918889.259999998,6505475.76,24005,Census Tract 4024.04,21.040457518686427,False
24003730205,28364715.54,5952814.56,24003,Census Tract 7302.05,20.98668873165791,False
24043011204,34135903.62,7158135.6,24043,Census Tract 112.04,20.969521356997554,False
24005402302,61513583.04,12864925.08,24005,Census Tract 4023.02,20.913958258023136,False
24031700731,36413637.12,7592313.96,24031,Census Tract 7007.31,20.85019393964895,False
24021751003,166500580.68,34671544.739999995,24021,Census Tract 7510.03,20.823677970610664,False
24003750102,34512221.52,7186208.4,24003,Census Tract 7501.02,20.822213359506737,False
24510160400,103556514.6,21532893.479999997,24510,Census Tract 1604,20.793374094496606,True
24005408703,21968340.66,4565374.38,24005,Census Tract 4087.03,20.78160772658011,False
24510120300,104286385.97999999,21646910.88,24510,Census Tract 1203,20.75717810774595,True
24005452400,334112013.9,69273896.58,24005,Census Tract 4524,20.733734106530434,False
24033806712,22103000.64,4575344.76,24033,Census Tract 8067.12,20.700106897341158,False
24510260302,41223436.379999995,8527473.36,24510,Census Tract 2603.02,20.685983772418346,True
24005408400,109947993.11999999,22731279.48,24005,Census Tract 4084,20.674574255475964,False
24021766800,50570202.059999995,10434082.679999998,24021,Census Tract 7668,20.632867291335476,False
24033801905,68816166.3,14185703.7,24033,Census Tract 8019.05,20.613911618032116,False
24510080700,48379157.82,9885357.719999999,24510,Census Tract 807,20.433091780513344,True
24031701212,69622401.24,14191737.84,24031,Census Tract 7012.12,20.383867242784,False
24510270200,25424422.38,5178005.279999999,24510,Census Tract 2702,20.366265170583592,True
24510260102,34325871.3,6963418.979999999,24510,Census Tract 2601.02,20.286211875414214,True
24003751102,138105443.7,27967814.279999997,24003,Census Tract 7511.02,20.25105856127813,False
24031704200,39056232.599999994,7898950.079999999,24031,Census Tract 7042,20.224557142769577,False
24033803514,220743346.32,44618796.18,24033,Census Tract 8035.14,20.21297444468314,False
24031700713,74379275.46,14956974.899999999,24031,Census Tract 7007.13,20.109062379941605,False
24045010704,73801464.66,14800432.5,24045,Census Tract 107.04,20.054388579122275,False
24005408302,22755400.919999998,4559340.239999999,24005,Census Tract 4083.02,20.036299320891068,False
24031701314,31927279.86,6385424.22,24031,Census Tract 7013.14,19.99990054899716,False
24005402407,152760143.34,30320282.159999996,24005,Census Tract 4024.07,19.84829386583894,False
24005404101,85641362.1,16986558.96,24005,Census Tract 4041.01,19.834526849497646,False
24031700832,29589603.119999997,5858737.92,24031,Census Tract 7008.32,19.799988179091198,False
24005492300,18381458.34,3638001.7800000003,24005,Census Tract 4923,19.791692871741972,False
24031700613,15833735.82,3131515.8000000003,24031,Census Tract 7006.13,19.777491778311102,False
24510260404,339419278.8,67023880.559999995,24510,Census Tract 2604.04,19.746633366542877,True
24510200400,23952753.72,4729391.1,24510,Census Tract 2004,19.744665499779536,True
24005404202,125575610.58,24739482.599999998,24005,Census Tract 4042.02,19.700865865381804,False
24031701205,138486680.64,27214645.5,24031,Census Tract 7012.05,19.651453391929607,False
24031701206,32585982.66,6385424.22,24031,Census Tract 7012.06,19.595616577302874,False
24510210200,129442147.38,25280976.419999998,24510,Census Tract 2102,19.530714633297364,True
24031700618,4017308.4000000004,778745.52,24031,Census Tract 7006.18,19.384758212737662,False
24510120202,23361825.06,4516858.08,24510,Census Tract 1202.02,19.334354522385933,True
24005403300,3260629.2600000002,628635.42,24005,Census Tract 4033,19.27957366118956,False
24510272003,19947547.62,3826155.06,24510,Census Tract 2720.03,19.181079964756087,True
24005401301,82112013.89999999,15691998.419999998,24005,Census Tract 4013.01,19.110478083159034,False
24031701505,62455858.92,11899266.120000001,24031,Census Tract 7015.05,19.052281604583847,False
24021750701,31305215.34,5962784.9399999995,24021,Census Tract 7507.01,19.047257382641597,False
24510090500,93546317.34,17790341.939999998,24510,Census Tract 905,19.017682839763616,True
24035811000,23990033.34,4559340.239999999,24035,Census Tract 8110,19.005143408441796,False
24019970400,90920279.52,17243714.88,24019,Census Tract 9704,18.965752163362904,False
24033807500,81879798.42,15513572.339999998,24033,Census Tract 8075,18.946764207238992,False
24045010102,102863832.11999999,19365806.88,24045,Census Tract 101.02,18.82664341865859,False
24510260301,103072674.6,19347832.979999997,24510,Census Tract 2603.01,18.7710594054964,True
24033801808,3680234.46,690703.02,24033,Census Tract 8018.08,18.767908064205237,False
24033801702,82510226.82000001,15397058.88,24033,Census Tract 8017.02,18.660788454247516,False
24009860801,76196014.02,14207742.360000001,24009,Census Tract 8608.01,18.646306559120983,False
24005450900,6942596.22,1293363.54,24005,Census Tract 4509,18.62939308315413,False
24033801308,6927311.16,1287329.4000000001,24033,Census Tract 8013.08,18.583392174345466,False
24005451401,34887410.46,6479500.86,24005,Census Tract 4514.01,18.572604772225905,False
24031700835,34557267.78,6401428.739999999,24031,Census Tract 7008.35,18.52411707069279,False
24510260700,34471119.059999995,6383326.319999999,24510,Census Tract 2607,18.51789699339108,True
24033800513,31253457.06,5770695.42,24033,Census Tract 8005.13,18.4641827267988,False
24003750101,97129263.42,17928410.22,24003,Census Tract 7501.01,18.4582993721214,False
24510271200,52777505.339999996,9700368.299999999,24510,Census Tract 2712,18.37974007583133,True
24015031302,103063224.6,18933197.22,24015,Census Tract 313.02,18.370468509482286,False
24005400800,60854115.419999994,11126883.599999998,24005,Census Tract 4008,18.284521142415777,False
24021767600,78201547.2,14285814.48,24021,Census Tract 7676,18.26794352733727,False
24041960700,28333252.08,5168034.899999999,24041,Census Tract 9607,18.240175485002073,False
24510270901,38462545.8,7006187.159999999,24510,Census Tract 2709.01,18.215609534613797,True
24031701006,83814286.5,15244581.24,24031,Census Tract 7010.06,18.188523552008046,False
24005451200,263201412.6,47767539.96,24005,Census Tract 4512,18.148663978713007,False
24025303400,78760221.12,14279780.34,24025,Census Tract 3034,18.13070118003244,False
24031700308,11034395.82,1996134.84,24031,Census Tract 7003.08,18.090114516120376,False
24031701219,32116880.879999995,5788797.839999999,24031,Census Tract 7012.19,18.02415951171906,False
24027606604,6772016.16,1217389.32,24027,Census Tract 6066.04,17.97676336318725,False
24031702302,23779312.2,4230691.92,24031,Census Tract 7023.02,17.79148145420287,False
24021750507,29663460.54,5274179.82,24021,Census Tract 7505.07,17.780055745309884,False
24003731103,58975082.46,10448248.86,24003,Census Tract 7311.03,17.716378552054678,False
24027606708,130224282.3,23041322.64,24027,Census Tract 6067.08,17.693568536564705,False
24031701425,122393018.16,21615839.28,24031,Census Tract 7014.25,17.661006816371167,False
24510060300,40781951.28,7184110.499999999,24510,Census Tract 603,17.615906729610508,True
24005401505,59670361.8,10510056.899999999,24005,Census Tract 4015.05,17.61352970378671,False
24510260201,68662034.28,12075446.879999999,24510,Census Tract 2602.01,17.586788691341408,True
24005440100,109915876.97999999,19256097.419999998,24005,Census Tract 4401,17.51894080188596,False
24510160700,25449010.02,4430913.48,24510,Census Tract 1607,17.410946345330572,True
24510080600,67484618.46,11747646.54,24510,Census Tract 806,17.407887616588003,True
24031700315,10678643.639999999,1838152.2600000002,24031,Census Tract 7003.15,17.213349578542548,False
24005430400,243255523.14,41746078.08,24005,Census Tract 4304,17.1614101670259,False
24033800413,18366720.12,3129417.9000000004,24033,Census Tract 8004.13,17.038523370279353,False
24031706013,26780037.48,4553306.1,24031,Census Tract 7060.13,17.002612873116856,False
24033802204,188088815.88,31799960.64,24033,Census Tract 8022.04,16.906885447292233,False
24043011203,26936167.86,4553306.1,24043,Census Tract 112.03,16.904060457544237,False
24043011301,27049373.819999997,4559340.239999999,24043,Census Tract 113.01,16.855622131366587,False
24033801904,181100877.29999998,30506597.099999998,24033,Census Tract 8019.04,16.84508521152261,False
24005411411,34837742.519999996,5862674.159999999,24005,Census Tract 4114.11,16.82851337635984,False
24017850802,350644575.96,58956076.62,24017,Census Tract 8508.02,16.813628574914976,False
24021772200,81086249.16,13631602.319999998,24021,Census Tract 7722,16.81123798574283,False
24510200300,27797842.8,4647382.739999999,24510,Census Tract 2003,16.718501408317913,True
24003740900,35665738.92,5952814.56,24003,Census Tract 7409,16.690568428576384,False
24510170200,98704349.1,16420389.299999999,24510,Census Tract 1702,16.63593291453051,True
24033802407,51623385.66,8533507.5,24033,Census Tract 8024.07,16.530313521478554,False
24510150500,86260831.02,14250267.36,24510,Census Tract 1505,16.51997458347695,True
24510090300,105252247.8,17387159.580000002,24510,Census Tract 903,16.519513780873385,True
24005403703,31788834.84,5244009.12,24005,Census Tract 4037.03,16.49638669172437,False
24003706500,107986759.02,17772255.9,24003,Census Tract 7065,16.45781025496694,False
24005402603,38966572.26,6399330.84,24005,Census Tract 4026.03,16.422616793956617,False
24510280500,280455924.42,45848010.599999994,24510,Census Tract 2805,16.347670563499943,True
24037875501,122357347.56,19962433.26,24037,Census Tract 8755.01,16.31486270181779,False
24033807000,59518602.36,9656403.12,24033,Census Tract 8070,16.224176538274477,False
24013507801,35696170.44,5786699.9399999995,24013,Census Tract 5078.01,16.210982491039452,False
24031700837,37290040.199999996,6040857.06,24031,Census Tract 7008.37,16.199652849931766,False
24021750802,44816139.9,7258246.38,24021,Census Tract 7508.02,16.195608091628614,False
24031704700,15713691.84,2530693.62,24031,Census Tract 7047,16.105022586468134,False
24003740305,45202820.04,7268131.08,24003,Census Tract 7403.05,16.078932848809934,False
24031702603,7633591.56,1227359.7,24031,Census Tract 7026.03,16.07840412148014,False
24025301707,32920647.48,5289924.779999999,24025,Census Tract 3017.07,16.06871427183728,False
24033803508,36037333.08,5786699.9399999995,24033,Census Tract 8035.08,16.057514375866795,False
24047951000,51329824.559999995,8221478.579999999,24047,Census Tract 9510,16.01696216668308,False
24033801307,61451574.66,9841392.54,24033,Census Tract 8013.07,16.014874467335577,False
24033800410,36136497.6,5770695.419999999,24033,Census Tract 8004.10,15.969160829797735,False
24037875904,61013054.339999996,9731311.379999999,24037,Census Tract 8759.04,15.94955618148783,False
24027606906,37268816.76,5940746.279999999,24027,Census Tract 6069.06,15.94025997191331,False
24003731201,16423338.96,2616897.7800000003,24003,Census Tract 7312.01,15.934017962934378,False
24017850901,175290596.46,27857447.1,24017,Census Tract 8509.01,15.892151468807889,False
24003731309,60187383.9,9542914.92,24003,Census Tract 7313.09,15.855340939648318,False
24003730300,36440732.16,5776729.56,24003,Census Tract 7303,15.852397077633253,False
24033801411,28780126.2,4559340.239999999,24033,Census Tract 8014.11,15.841974452495624,False
24005450501,64120408.379999995,10089515.519999998,24005,Census Tract 4505.01,15.735263974312195,False
24005408304,28984083.66,4559340.239999999,24005,Census Tract 4083.04,15.730496411353512,False
24033801406,28994888.16,4559340.239999999,24033,Census Tract 8014.06,15.72463468332964,False
24037875803,96472889.1,14983452.54,24037,Census Tract 8758.03,15.531257205813276,False
24009860403,3894569.2800000003,602660.52,24009,Census Tract 8604.03,15.474381803781906,False
24047951101,7881984.18,1217389.32,24047,Census Tract 9511.01,15.445213948653219,False
24013513002,99940943.34,15419097.54,24013,Census Tract 5130.02,15.42820892488886,False
24031703401,50435975.52,7772864.4,24031,Census Tract 7034.01,15.411349378813402,False
24003751400,135849014.28,20863328.22,24003,Census Tract 7514,15.35773250220156,False
24001000500,34328054.879999995,5262111.539999999,24001,Census Tract 5,15.328895151195352,False
24510060400,96256044.36,14750449.559999999,24510,Census Tract 604,15.324180063781709,True
24005401302,7961245.74,1217389.32,24005,Census Tract 4013.02,15.291442567630126,False
24033801217,79318873.61999999,12085650.36,24033,Census Tract 8012.17,15.236790196870173,False
24017850712,60530112.72,9194654.7,24017,Census Tract 8507.12,15.190215723754891,False
24510160200,39081157.92,5934712.14,24510,Census Tract 1602,15.18560978195295,True
24510250203,61783871.94,9370739.7,24510,Census Tract 2502.03,15.16696737475466,True
24045000300,52657404.660000004,7954983.539999999,24045,Census Tract 3,15.107055866813011,False
24003702300,124229463.12,18751078.08,24003,Census Tract 7023,15.09390575236352,False
24510060200,65011581.18,9804944.52,24510,Census Tract 602,15.081842868661635,True
24510260605,250054720.01999998,37712503.08,24510,Census Tract 2606.05,15.081700148265012,True
24033802201,107673645.24,16193906.82,24033,Census Tract 8022.01,15.039805501062464,False
24005441101,16742452.86,2516787.0,24005,Census Tract 4411.01,15.032367246575602,False
24019970804,8076059.46,1211355.1800000002,24019,Census Tract 9708.04,14.99933458885158,False
24005430104,38565094.68,5774631.659999999,24005,Census Tract 4301.04,14.973726132182282,False
24510080102,43931810.16,6575415.84,24510,Census Tract 801.02,14.967322803345194,True
